AREAKEY,SHR0D,SHRWHT0,SHRBLK0,SHRAMI0N,SHRASN0N,SHRHIP0N,SHRHSP0,ADULT0,CHILD0,OLD0,NUMHHS0,NONFAM0,WNONFAM0,WRCNTY0D,WRKSM0,WKHOME0,COMMUT20,WM16P0,WMEMP0,WF16P0,WFEMP0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,TOTHSUN0,VACHU0,RNTOCC0
06037117301,3585,0.742817,0.038215,1,473,1,0.237936,0.762343,0.237657,0.149791,1214,262,222,1647,0.958106,47,752,1021,644,1064,568,130,0.077697,0.057661,5618.571429,7189.130435,64265,12414.739884,13886.610879,1236,19,134
06037117302,4613,0.742684,0.050943,33,657,15,0.175157,0.778452,0.221548,0.164318,1702,416,336,2259,0.960159,94,1203,1221,785,1428,801,192,0.073922,0.024089,7697.560976,9455.172414,71907,13310.865191,22794.708995,1733,29,421
06037117303,3153,0.709166,0.057723,18,373,4,0.269267,0.768474,0.231526,0.134158,998,213,188,1434,0.995119,55,745,870,542,909,509,107,0.089389,0.037074,6516.216216,8700.000000,57930,10471.666667,14092.452830,1030,33,134
06037117404,3965,0.661286,0.070366,33,640,10,0.277932,0.763934,0.236066,0.113493,1279,350,248,1824,0.958882,121,891,1099,748,995,529,143,0.136582,0.046912,5413.333333,6126.530612,70609,11685.614035,17328.651685,1321,48,301
06037117405,3553,0.521531,0.030115,22,61,5,0.932451,0.563186,0.436814,0.007881,756,36,21,1272,0.924528,37,522,544,349,433,225,131,0.425616,0.173280,5293.129771,4809.677419,22000,7004.545455,5313.750000,768,17,684
06037117407,2378,0.512616,0.055088,12,96,0,0.839781,0.602187,0.397813,0.014298,581,85,46,781,0.964149,28,329,391,275,333,122,88,0.385101,0.156627,4359.054945,3806.280000,23000,6339.800000,4044.952381,601,18,532
06037117408,4516,0.512843,0.055359,24,184,2,0.839681,0.602303,0.397697,0.014836,1104,164,90,1485,0.963636,54,626,744,523,635,234,168,0.385280,0.157609,4327.735632,3612.860000,23000,6252.051948,3933.073171,1143,35,1012
06037117510,4136,0.330271,0.077853,21,388,3,0.785300,0.604691,0.395309,0.070116,1069,211,73,1061,0.979265,5,356,368,183,396,142,78,0.423356,0.210477,6710.222222,6407.142857,21556,8613.934426,16302.564103,1083,16,894
06037117520,3762,0.377725,0.080011,35,205,22,0.805157,0.596491,0.403509,0.022329,856,85,42,1278,0.918623,18,547,452,295,351,117,174,0.332702,0.174065,6241.610738,6387.500000,24940,7960.714286,6740.000000,905,48,706
06037117530,5518,0.400326,0.067597,63,605,35,0.735955,0.621421,0.378579,0.046394,1420,273,137,1910,0.972775,58,943,648,391,661,284,170,0.278909,0.130986,5489.247312,6189.130435,30118,8979.220779,6742.142857,1455,38,1030
06037119001,3517,0.430196,0.022747,51,686,12,0.599374,0.709411,0.290304,0.095252,855,116,95,1492,0.957775,24,797,540,326,531,265,227,0.113551,0.112281,6253.083333,6731.259259,53126,11768.247748,11591.174497,879,24,123
06037119002,6180,0.406149,0.016505,126,473,21,0.802913,0.681230,0.319094,0.074757,1374,157,126,2353,0.944326,35,1227,903,499,842,392,434,0.169821,0.155022,5656.511737,6503.866667,44262,11585.780328,8174.541872,1401,35,291
06037119201,3504,0.437500,0.027968,34,282,3,0.761416,0.678938,0.321062,0.072774,808,98,72,1259,0.929309,11,641,505,276,503,173,217,0.091435,0.113861,7235.586957,7470.698413,46648,9884.819149,10884.954545,819,13,188
06037119202,3886,0.393721,0.027020,55,186,11,0.858466,0.676016,0.324756,0.059701,854,103,71,1400,0.926429,30,725,522,264,499,211,275,0.164881,0.170960,6300.636986,6746.529412,43401,11150.278481,6629.827869,868,19,263
06037119310,3113,0.299711,0.092836,3,574,10,0.592676,0.689367,0.310954,0.121105,811,142,60,1166,0.960549,9,558,327,146,419,201,110,0.112795,0.114673,6181.569892,9061.294118,40790,5592.896552,15097.022727,922,71,288
06037119320,3812,0.413169,0.082371,102,409,1,0.719307,0.657660,0.342340,0.047219,911,73,7,1275,0.966275,61,737,536,238,457,166,201,0.215413,0.223930,4434.313725,6274.285714,33438,7626.119403,19683.870968,937,26,664
06037119340,1514,0.419419,0.058785,7,74,2,0.795905,0.641347,0.357992,0.050198,410,104,66,534,0.943820,10,167,199,119,200,82,63,0.345695,0.178049,5019.561644,5245.393939,24665,7057.525000,5111.312500,410,9,322
06037119341,3484,0.366820,0.069460,102,651,9,0.653272,0.627727,0.372273,0.057118,861,141,60,1187,0.978939,15,536,411,234,396,177,192,0.197093,0.175377,5274.715232,7008.068966,34275,9112.879121,8883.462687,889,28,480
06037119342,2340,0.367094,0.070085,70,437,7,0.653419,0.627350,0.372650,0.057265,579,96,41,798,0.978697,11,361,276,158,266,120,130,0.197403,0.177893,5190.466019,6995.692308,34275,8977.870968,8684.956522,597,19,323
06037119400,4656,0.460052,0.021478,58,403,5,0.733247,0.683204,0.316796,0.088488,1061,117,95,1684,0.942399,18,880,725,422,706,216,273,0.072021,0.095193,6263.574257,6703.166667,46622,9485.512903,12438.516129,1073,17,126
06037119700,5165,0.449758,0.051500,16,1226,13,0.468538,0.725653,0.274540,0.103001,1452,286,202,2243,0.965225,57,1194,831,473,822,416,252,0.112480,0.095730,6292.964029,6398.932432,51481,10934.228659,12828.393365,1561,113,497
06037119800,5714,0.415646,0.040077,31,771,24,0.682359,0.679034,0.320966,0.086104,1388,220,179,2165,0.951963,28,1171,837,460,781,320,236,0.137269,0.159222,6685.972851,7400.000000,47868,10201.538462,11431.100478,1413,29,277
06037119900,4563,0.430638,0.007232,33,1247,1,0.539119,0.686829,0.312952,0.098181,1199,169,145,1637,0.957850,8,717,700,364,701,269,221,0.113581,0.136781,7103.396341,10434.123288,50270,11866.175182,13100.926136,1235,28,318
06037120010,3457,0.334973,0.028348,1,193,5,0.808504,0.630894,0.369106,0.035001,858,135,66,1117,0.944494,7,406,364,148,377,152,191,0.249634,0.082751,5381.690141,7174.074074,35034,6327.027027,4494.666667,854,0,457
06037120020,4257,0.333803,0.010571,144,556,6,0.769556,0.644116,0.355884,0.044632,1118,202,61,1430,0.889510,5,648,398,223,462,132,137,0.275065,0.141324,6043.037975,6939.534884,30857,10666.956522,9978.125000,1124,23,852
06037120030,2779,0.275279,0.040662,23,184,0,0.854264,0.596977,0.403023,0.020871,668,97,20,915,0.950820,0,342,194,79,226,125,61,0.443314,0.151198,8260.396040,19148.148148,20846,7301.694915,5818.518519,717,40,619
06037120103,1170,0.383761,0.075214,19,78,0,0.774359,0.644444,0.355556,0.044444,322,74,37,402,0.952736,15,179,139,97,136,46,25,0.316151,0.155280,6552.940000,8960.000000,26016,10168.121212,5948.058824,333,10,277
06037120104,3837,0.383633,0.075580,63,258,2,0.773782,0.644514,0.355225,0.044566,1056,244,123,1319,0.951478,49,588,457,319,446,153,83,0.316383,0.156250,6508.048485,8809.650000,26016,9997.490909,5917.857143,1092,34,910
06037120105,5654,0.403962,0.066325,58,325,7,0.786169,0.642908,0.357269,0.048108,1545,377,219,1972,0.947262,54,735,714,458,708,273,186,0.333037,0.168932,5607.842912,6531.564815,25267,8374.871795,5373.555556,1568,44,1266
06037120106,3650,0.360274,0.047945,19,254,4,0.821918,0.625479,0.374247,0.047397,939,192,89,1185,0.962025,33,535,341,199,392,153,94,0.296255,0.154420,4559.524138,6479.625000,25400,10331.835165,8502.362069,961,24,773
06037120107,3668,0.360142,0.047983,19,255,4,0.821701,0.625409,0.374318,0.047165,944,193,90,1191,0.961377,33,538,343,200,394,154,95,0.296245,0.154661,4550.047945,6510.750000,25400,10268.641304,8543.206897,965,24,776
06037120108,5883,0.383308,0.052694,34,366,9,0.812001,0.631990,0.368519,0.048955,1549,349,190,1975,0.954430,52,785,640,378,691,278,190,0.315961,0.165913,4679.813230,5875.000000,25118,8793.084416,7278.130952,1570,40,1250
06037120300,4982,0.476716,0.022882,22,1057,14,0.535528,0.695102,0.304898,0.094340,1402,243,191,2058,0.960641,71,1006,804,463,789,435,257,0.104956,0.124822,6196.000000,6835.789474,45880,11583.611111,12376.732673,1426,32,430
06037120400,4853,0.457037,0.054193,17,993,2,0.498661,0.705749,0.294457,0.096023,1443,313,213,1916,0.965553,40,914,805,409,772,365,182,0.147059,0.112266,6063.061728,7651.576923,43329,10312.678030,13333.820690,1581,143,708
06037121010,4511,0.559299,0.013744,69,555,51,0.554201,0.702283,0.297495,0.110397,1212,214,163,1485,0.971717,34,818,815,455,878,325,217,0.099089,0.176568,6386.873832,7429.040984,47348,11914.785124,14722.514124,1238,30,341
06037121020,3795,0.511726,0.025033,79,393,9,0.596838,0.666930,0.333070,0.084848,973,158,101,1512,0.957672,63,838,682,516,613,267,177,0.161445,0.132580,7566.666667,8675.000000,45037,11073.076923,9833.333333,1005,25,424
06037121101,772,0.496114,0.009067,5,57,0,0.738342,0.668394,0.331606,0.053109,201,45,24,285,0.936842,5,163,131,81,123,55,36,0.209150,0.114428,5997.521739,8221.800000,38360,9866.161290,10566.352941,211,7,103
06037121102,3706,0.551538,0.017809,9,276,13,0.603616,0.712628,0.287372,0.083378,1047,225,186,1578,0.923321,57,903,818,588,739,341,182,0.221183,0.102197,5127.878505,7352.145833,46094,11937.200000,11697.104839,1103,48,320
06037121210,4622,0.488100,0.027694,59,389,5,0.767849,0.657291,0.342492,0.069883,1088,161,100,1558,0.951861,34,919,700,427,679,259,210,0.238358,0.148897,5864.703704,7368.736842,34139,13002.319635,8154.368000,1116,25,513
06037121221,1501,0.522318,0.001999,61,52,3,0.790806,0.696203,0.303797,0.055296,337,48,47,544,0.941176,0,246,326,174,258,107,109,0.212306,0.112760,6193.263158,7901.285714,43576,7662.989583,7757.333333,343,10,96
06037121222,3608,0.517461,0.010809,118,173,7,0.786031,0.684035,0.316519,0.059035,826,123,104,1270,0.943307,10,627,719,399,597,239,233,0.225134,0.127119,5907.028571,7433.950000,40163,8694.562212,7464.692308,841,25,298
06037121600,2840,0.519366,0.057042,0,756,27,0.317606,0.735211,0.264437,0.144366,802,136,73,1119,0.968722,21,411,535,310,557,263,170,0.050423,0.104738,6628.250000,8833.830189,56214,12119.022222,10456.270677,820,14,103
06037121801,2524,0.513471,0.049128,12,170,24,0.730190,0.677100,0.322900,0.056260,601,106,83,787,0.956798,17,363,436,213,381,132,94,0.215036,0.158070,5047.494737,4675.563636,35883,10906.703704,11662.830769,619,18,311
06037121802,4935,0.513475,0.049443,26,333,48,0.730294,0.677001,0.322796,0.056332,1174,209,163,1538,0.957737,35,712,853,416,746,259,184,0.214847,0.158433,5036.833333,4654.009259,35896,10859.580189,11658.433071,1211,36,609
06037121900,4612,0.481353,0.017346,30,346,3,0.751518,0.683651,0.316132,0.089983,1151,251,189,1459,0.978067,60,761,816,427,759,238,211,0.199298,0.231103,6813.109023,7199.118881,35650,10118.079051,8095.504132,1233,82,468
06037122000,5137,0.571929,0.029395,24,1134,6,0.347479,0.748491,0.251509,0.113101,1460,261,190,1903,0.956385,64,967,972,542,1057,454,284,0.143777,0.140411,5438.965854,6730.134454,45003,9869.951613,10644.635762,1499,44,386
06037122120,4761,0.434573,0.018273,45,278,2,0.829028,0.652174,0.347826,0.052720,1059,97,45,1592,0.983668,16,894,669,359,606,207,261,0.178405,0.105760,6608.035714,7448.101266,38790,10791.379310,7509.803922,1075,23,422
06037122121,1740,0.478161,0.031609,21,95,1,0.797126,0.641954,0.358046,0.044828,423,57,41,548,0.945255,21,335,279,158,257,86,75,0.249277,0.219858,5868.462366,6114.134615,29381,8891.133333,6062.413793,439,17,283
06037122122,3515,0.481081,0.031294,42,196,3,0.791181,0.644097,0.356188,0.046088,859,120,87,1120,0.944643,45,685,570,329,526,179,153,0.248855,0.218859,5762.819149,6137.310680,29912,8932.464000,6148.793651,893,36,563
06037122200,4232,0.488658,0.010397,36,320,2,0.757561,0.662098,0.338138,0.051512,1097,253,128,1533,0.935421,29,880,691,419,655,298,200,0.209662,0.121240,5815.511278,7135.828125,37230,8880.782353,9409.244681,1143,42,600
06037122410,4041,0.471913,0.051967,129,95,0,0.860926,0.618906,0.381094,0.058896,1042,210,153,1238,0.994346,9,749,597,374,587,184,98,0.290850,0.219770,4719.213974,5260.150376,26970,7023.033708,5325.000000,1116,75,940
06037122420,5000,0.515000,0.022600,73,354,13,0.761400,0.672200,0.327800,0.058000,1306,325,223,1832,0.986900,23,848,827,459,781,323,210,0.204279,0.079632,6853.846154,9710.000000,34779,9269.277108,10469.911504,1329,23,820
06037123010,4507,0.521633,0.011094,226,71,2,0.899490,0.633903,0.366097,0.039272,997,154,72,1560,0.959615,9,776,797,490,670,317,229,0.290589,0.180542,5342.222222,6411.864407,32639,11496.402878,7097.802198,1011,16,627
06037123020,3317,0.526982,0.016581,12,160,0,0.844739,0.663250,0.336750,0.064516,728,92,74,1140,0.976316,42,561,576,314,540,195,130,0.291793,0.181319,7276.515152,10046.938776,35417,11900.653595,8020.000000,750,13,279
06037123103,4226,0.507572,0.066730,21,246,1,0.634879,0.708708,0.291055,0.058684,1454,496,362,1726,0.988992,15,869,755,523,690,321,89,0.254916,0.106602,4076.019355,5866.734177,30166,11998.821256,12443.328000,1494,43,903
06037123104,4774,0.551948,0.042313,14,291,9,0.606829,0.715124,0.284876,0.093842,1551,505,344,2055,0.991727,44,1005,936,576,961,488,128,0.179007,0.133462,5165.217391,7183.076923,33083,11095.256917,7784.033613,1575,27,1134
06037123203,4127,0.431791,0.041677,16,174,21,0.797674,0.608917,0.391083,0.027381,1065,238,165,1186,0.945194,32,507,564,326,587,280,116,0.480010,0.191549,5163.235294,7867.105263,21267,8836.170213,3944.615385,1083,8,886
06037123204,3355,0.585693,0.028316,31,23,5,0.802683,0.642325,0.357675,0.015499,887,138,88,1058,0.987713,14,494,635,375,528,190,104,0.362090,0.146561,4767.692308,8590.476190,24315,12223.880597,4947.619048,928,41,748
06037123205,2824,0.329320,0.001771,11,146,0,0.824008,0.671034,0.328966,0.042139,734,155,137,1033,1.000000,9,442,316,189,339,153,81,0.318280,0.130790,4384.375000,5802.173913,26534,11501.176471,6133.333333,753,24,563
06037123206,3033,0.586218,0.016815,51,140,0,0.821629,0.652160,0.347840,0.074843,903,194,127,1055,0.962085,25,590,500,319,554,274,69,0.310516,0.141750,3721.875000,3793.814433,27128,8665.979381,12036.000000,905,16,681
06037123301,4896,0.427288,0.049020,11,1411,1,0.451797,0.712010,0.287786,0.058619,1522,412,259,1964,0.966395,62,987,800,514,761,389,178,0.202594,0.128778,6275.178571,9304.066667,42826,11033.519737,21250.325843,1567,45,821
06037123303,3224,0.505273,0.048077,8,276,14,0.614764,0.665323,0.334677,0.077854,925,183,122,1109,0.978359,46,485,507,284,563,242,64,0.285894,0.166486,5982.467532,8222.413793,31250,12408.666667,16369.565217,905,16,579
06037123304,4257,0.584684,0.034062,32,307,8,0.592436,0.702842,0.297393,0.069767,1301,340,208,1693,0.969285,39,812,821,538,806,310,176,0.221615,0.121445,7698.183544,8183.600000,31077,9918.477273,9242.714286,1347,18,949
06037123410,4487,0.535101,0.037664,53,262,69,0.601961,0.681079,0.318921,0.079340,1262,269,182,1599,0.979362,40,709,794,465,845,334,138,0.346591,0.129160,7308.723926,9365.962025,25456,9760.000000,15863.071429,1284,23,938
06037123420,4512,0.497340,0.028590,61,187,13,0.630098,0.662677,0.337323,0.072473,1262,294,221,1577,0.970197,19,595,723,366,773,307,90,0.353033,0.284469,5727.298050,6760.526316,25368,10202.202643,16181.081081,1305,39,796
06037123510,4871,0.612400,0.017450,44,422,0,0.570109,0.692671,0.307124,0.101417,1446,330,273,1869,0.985554,62,850,1067,688,999,375,148,0.191139,0.180498,7573.888889,9086.972222,40000,8640.815972,13672.310345,1496,54,997
06037123520,3081,0.699773,0.045115,17,115,4,0.626420,0.708861,0.291464,0.081467,901,174,106,1227,0.961695,36,546,767,471,608,313,105,0.303797,0.122087,5433.572727,8522.763158,28829,10486.442308,23720.687500,932,28,613
06037123601,5026,0.729009,0.059690,40,267,16,0.319339,0.755869,0.243733,0.117390,1823,578,440,2116,0.967391,99,1037,1287,740,1355,645,172,0.199798,0.161273,5438.809524,6517.692308,36635,10108.451613,16404.770701,1875,51,1068
06037123602,3461,0.675238,0.066166,50,202,11,0.353944,0.751806,0.248194,0.112395,1281,426,319,1654,0.955865,70,806,828,600,911,539,93,0.169560,0.117877,5862.251656,6987.142857,42070,12582.945736,12996.951220,1312,23,714
06037123700,4145,0.719421,0.029192,22,383,8,0.280579,0.750060,0.249940,0.138239,1482,505,382,1634,0.979804,117,870,995,522,1079,518,99,0.163324,0.150472,6968.609865,6744.155844,39519,11328.465347,10846.540881,1513,35,694
06037123800,4387,0.745156,0.061090,18,256,40,0.268521,0.775929,0.223843,0.110326,1742,670,507,1977,0.978250,146,1058,1229,783,1238,686,102,0.144361,0.111940,5565.020513,6743.604839,44840,11781.412162,16451.709459,1796,50,1118
06037123901,5105,0.652106,0.077767,45,370,25,0.381195,0.756317,0.244074,0.093242,1891,719,535,2260,0.969469,92,1141,1300,856,1224,638,146,0.153755,0.112639,6536.206573,8364.045113,42143,11426.807365,14304.823129,1967,66,1176
06037123902,2756,0.624819,0.082366,28,211,9,0.414369,0.750363,0.249637,0.088171,1000,378,280,1214,0.966227,38,601,681,453,627,320,83,0.156227,0.113000,6834.407080,8896.771429,41351,11383.764398,13418.342105,1042,36,615
06037124000,4277,0.874679,0.044190,13,128,0,0.115969,0.794482,0.205284,0.138181,1935,912,789,2203,0.949614,178,1136,1415,1031,1530,847,38,0.076689,0.032041,3700.048387,9634.642857,57386,13668.391858,16286.362385,1994,61,933
06037124102,4101,0.538649,0.096318,3,229,28,0.572787,0.727140,0.272860,0.053889,1501,625,430,1723,0.944283,57,847,837,532,764,404,107,0.280814,0.103264,4613.548387,4602.500000,28396,10730.434783,8961.616162,1552,51,1169
06037124103,2500,0.585600,0.052400,5,114,2,0.664400,0.702800,0.296800,0.074400,826,291,168,958,0.961378,20,453,478,299,466,209,53,0.258558,0.113801,7461.957447,8731.450000,28665,10478.349206,9229.244898,850,26,655
06037124104,2504,0.585463,0.052716,6,115,2,0.664537,0.702875,0.296725,0.074281,828,291,169,959,0.961418,21,453,478,299,466,209,53,0.258544,0.114734,7394.652632,8601.377049,28665,10411.677165,9243.285714,851,27,656
06037124105,2505,0.586028,0.053094,7,116,3,0.665070,0.703393,0.297405,0.074651,829,292,170,961,0.961498,22,455,480,301,468,211,54,0.259646,0.115802,7319.625000,8464.983871,28665,10333.164063,8883.254902,852,28,658
06037124201,3610,0.564543,0.042659,16,256,1,0.590305,0.716066,0.283934,0.096953,1114,341,257,1392,0.962644,21,723,712,410,671,258,171,0.179316,0.113106,6000.793651,6681.690141,46146,10327.931034,6838.805970,1140,26,510
06037124203,3130,0.514058,0.059105,28,137,9,0.707668,0.667093,0.332588,0.043450,941,253,175,1093,0.956084,13,519,529,285,487,225,69,0.257069,0.151966,5439.818182,8112.142857,28056,7840.593750,8198.882353,959,30,723
06037124204,3131,0.514532,0.059725,29,139,10,0.708080,0.667199,0.333120,0.044075,942,254,177,1094,0.956124,15,521,531,286,488,227,71,0.257225,0.152866,5403.513889,7952.100000,28056,7761.886598,8105.755814,961,31,724
06037124300,4319,0.513545,0.032878,17,190,5,0.687428,0.688585,0.311415,0.053253,1286,371,270,1682,0.969679,88,918,719,471,762,434,202,0.207205,0.166407,4187.383178,7071.428571,33288,8660.096154,6840.000000,1356,63,868
06037124400,4279,0.809535,0.058659,2,147,3,0.219677,0.746436,0.254265,0.126431,1704,640,476,1930,0.985492,130,960,1212,726,1285,661,128,0.096275,0.080399,6900.270073,6406.590909,55661,14433.280899,15786.955307,1741,39,938
06037124500,2974,0.761601,0.057835,6,154,15,0.235373,0.776395,0.223268,0.137525,1197,439,338,1537,0.976578,129,849,896,619,916,563,66,0.097775,0.050961,4502.786885,5442.741935,55358,12233.528139,26180.560748,1232,29,597
06037124600,3145,0.799046,0.054054,7,274,19,0.099523,0.817806,0.181876,0.184738,1483,689,604,1627,0.980947,127,813,899,598,1141,611,68,0.055025,0.054619,6582.222222,8026.911765,82164,11412.953086,16707.542105,1539,58,702
06037124700,4541,0.847170,0.049769,2,238,11,0.105263,0.833297,0.166924,0.167584,2094,1028,919,2573,0.960746,134,1283,1550,1114,1682,1059,80,0.051004,0.055396,6246.870690,7594.867647,74417,13478.935282,21858.360902,2141,60,1060
06037124902,3155,0.765135,0.074485,21,183,1,0.214580,0.842472,0.157211,0.168621,1563,914,755,1625,0.986462,80,802,912,572,1115,577,51,0.147261,0.132438,6096.908213,6476.786885,41220,10249.759868,10798.178082,1595,34,1359
06037124903,2903,0.765415,0.075095,20,169,2,0.214606,0.842577,0.157768,0.169135,1438,841,695,1495,0.987291,74,739,840,527,1026,532,48,0.147237,0.132823,6077.172775,6374.842105,41220,10198.480427,10661.514706,1468,33,1250
